GeneID,0h,1.5h,3h,6h,9h,12h
SENP6,0.344732396,0.35226905,0.38818684,0.330236242,0.279242325,0.258400634
RABGAP1L,0.344681637,0.365832927,0.343703626,0.266560129,0.139891318,0.189645234
CLASRP,0.344186151,0.321515216,0.216524553,0.268986306,0.291182067,0.211604156
MAP3K11,0.343685917,0.533191705,0.692162977,0.313776666,0.518138365,0.877863551
TTC14,0.343111191,0.2744003,0.25193521,0.385175314,0.416895039,0.695183682
ZZEF1,0.342960449,0.264262239,0.338660823,0.310634843,0.305984734,0.194778169
SMG7,0.342820209,0.465943453,0.37396963,0.298529795,0.310051517,0.238682788
HEATR7A,0.342017112,0.216983112,0.215420471,0.296347085,0.244898772,0.390088601
RPTOR,0.341993925,0.493483518,0.240575496,0.222113017,0.304334978,0.205875798
CLASP1,0.341745383,0.284029525,0.192023975,0.294809043,0.234620505,0.223306584
DPY19L1,0.34161873,0.319346554,0.427846344,0.562664861,0.35650087,0.780438743
PLEKHA7,0.341514196,0.383103328,0.291718411,0.278042699,0.425874013,0.465840665
PYGO2,0.341490843,0.616156786,0.574742265,0.337369992,0.423368871,0.665728659
DGCR2,0.341461245,0.306480244,0.545287075,0.364994234,0.334714706,0.170179004
ALKBH5,0.341443461,0.345327408,0.346716478,0.288951551,0.412063286,0.562234121
LUC7L3,0.341296808,0.360708757,0.465554223,0.602674694,0.467999166,0.351143301
DCAF12,0.341187897,0.414451336,0.459433564,0.614831034,0.485336324,0.515446021
AFF4,0.340995387,0.387408466,0.354888671,0.348156543,0.369389168,0.315383942
IPO9,0.340848735,0.307303884,0.28229745,0.409106923,0.441663389,0.418670673
ZNF646,0.340374459,0.494267699,0.653310842,0.356855166,0.574987088,0.276972807
NT5C2,0.340303246,0.342332425,0.278293282,0.381781389,0.276720436,0.231835654
GLS,0.340045556,0.352188072,0.448462058,0.320836499,0.32914327,0.566998481
RLF,0.339745731,0.447732441,0.248716227,0.329698427,0.275932848,0.33741431
IQCB1,0.339495487,0.195539061,0.248314797,0.382811664,0.328790552,0.276670591
SPECC1L,0.339441789,0.285345726,0.284775483,0.366338839,0.281377465,0.486474816
RAF1,0.339362469,0.399588129,0.395205059,0.362677977,0.358588333,0.347374215
TMEM63A,0.339167127,0.336322767,0.399925205,0.574661337,0.531134368,0.295939524
FIP1L1,0.339049978,0.433577693,0.538711692,0.586234722,0.299460731,1.156874447
RAB3IP,0.338809119,0.520818594,0.425199777,0.314725671,0.376186675,0.558935234
BRE,0.338504191,0.387582313,0.40584642,0.242410225,0.169195121,0.410252955
IFNAR2,0.338200428,0.228220126,0.273735329,0.423593544,0.505914182,0.80131666
CTC1,0.337909112,0.267890114,0.648048195,1.49785019,1.245138707,1.4032079
HERC2,0.337858466,0.492153809,0.42650953,0.260373925,0.309689307,0.296852253
SMG6,0.337400295,0.290319184,0.374174854,0.241922478,0.20444928,0.200578219
RASSF4,0.337314143,0.40670954,0.368410256,0.726728397,0.506919651,0.575724911
TCF12,0.337297703,0.266499629,0.267161045,0.236422065,0.147471514,0.271612743
FBXW5,0.336694699,0.603684118,0.580349576,0.448764458,0.663938824,0.162135899
LAMA5,0.336624555,0.624196446,0.339951682,0.257881492,0.331746356,0.310751306
PCNT,0.336013485,0.412608308,0.432495894,0.367982518,0.378593882,0.176965588
AGPAT3,0.33598571,0.381328503,0.288802495,0.276442561,0.375615007,0.379253583
HIF1AN,0.335739851,0.337078419,0.433304624,0.345950213,0.392065823,0.769911712
KLHDC10,0.335693221,0.811672977,0.294028138,0.390847287,0.33409601,0.251790321
INPPL1,0.335152664,0.421010966,0.408848899,0.259420048,0.26975107,0.355637237
LARS2,0.334683534,0.24378434,0.257732185,0.412744221,0.180102717,0.363022931
VEGFA,0.334265702,0.963448277,0.49408352,0.524147752,0.490702587,0.296160125
TNKS2,0.334079853,0.345134264,0.306881851,0.358838906,0.457376964,0.275375271
DOCK4,0.334035174,0.515989352,0.213969416,0.165184947,0.13378645,0.092314582
KIF1B,0.333925606,0.371804288,0.268039267,0.267381839,0.372538069,0.226718738
RPS6KA3,0.333833011,0.317287814,0.220610297,0.3488488,0.324348722,0.417578901
SECISBP2L,0.333552858,0.402036831,0.34040544,0.317978648,0.396499925,0.906463672
HGSNAT,0.333434688,0.406855891,0.369573028,0.648053779,0.835447906,1.120425685
BCR,0.333067477,0.501119845,0.423750955,0.259315495,0.352429412,0.24126734
ARGLU1,0.333061932,0.302137112,0.225121761,0.211156903,0.188876136,0.288114025
DCP1A,0.332978779,0.433189901,0.334268624,0.421914535,0.594436806,0.955571585
SMCHD1,0.332862994,0.26768321,0.279888556,0.341665686,0.223986024,0.264317203
TMEM62,0.332852339,0.305214558,0.290127293,0.546944008,0.721224681,0.78439867
STX18,0.332355612,0.659032042,0.348708895,0.400884516,0.494217232,0.149332076
AAK1,0.331845864,0.302400607,0.321638249,0.297104208,0.182363684,0.157117146
KCTD20,0.331668927,0.346459003,0.257560119,0.386699924,0.51394608,0.340045449
SBNO2,0.331636064,0.59509933,0.27856382,0.328802183,0.339522763,0.357679142
SERTAD2,0.331142635,0.281404879,0.436143298,0.487776437,0.379851365,0.449992558
RPAP2,0.330726418,0.214710191,0.279030791,0.366820455,0.444913086,1.013566125
PTMA,0.330382913,0.33290728,0.314139698,0.383715232,0.465725738,0.68208538
BTN2A2,0.33029466,0.214735439,0.434065856,0.424030528,0.673871124,0.950788944
RGL1,0.329980714,0.280482376,0.369780575,0.354748845,0.289959437,0.316547451
ITPR3,0.329899715,0.286791552,0.237601546,0.24666363,0.304006935,0.370551056
TIAL1,0.329856698,0.50316082,0.47989296,0.69165969,0.61359465,0.913942104
CDK13,0.329698699,0.210679504,0.329597531,0.282346944,0.228734423,0.206259773
TRAM2,0.329581455,0.343602511,0.317860888,0.299308337,0.337292976,0.325131155
EPG5,0.329497049,0.207511299,0.17851458,0.188935082,0.319872153,0.313154672
MALT1,0.329281695,0.274385253,0.338131919,0.308422568,0.340933449,0.397124861
CHD2,0.32864396,0.227256925,0.216408822,0.265361481,0.197020439,0.122706843
CHUK,0.328163053,0.234018018,0.32515561,0.449048517,0.813997679,1.724787199
PRPF3,0.32805791,0.455707177,0.621576686,0.708827525,0.544574618,0.71527374
ICMT,0.328051239,0.293050028,0.387610636,0.351379356,0.515781776,0.667299413
PHF3,0.327955265,0.177369056,0.297147186,0.473369079,0.426186358,0.467924297
C2CD2L,0.327907801,0.607800973,0.665102095,0.652539326,0.668212268,1.066657684
TATDN2,0.327409844,0.607272469,0.482411694,0.261298562,0.344277983,0.394725453
CNST,0.327280452,0.274687851,0.362323162,0.340212195,0.412109705,0.328671896
C6orf89,0.326701113,0.232007761,0.438169458,0.556996745,0.745449363,0.880964241
TMEM183B,0.326346689,0.536287886,0.48267752,0.344166069,0.461938021,0.492303546
MGAT4B,0.32633306,0.320597314,0.491589723,0.508890993,0.597286218,0.369932293
FAM55C,0.326232028,0.344581679,0.358406451,0.452463243,0.463476381,0.511585982
NUPL1,0.326103777,0.198076511,0.433239493,0.434487422,0.416533856,1.26108191
BAP1,0.325616906,0.550456736,0.396577642,0.344316095,0.435532389,0.380806575
PWWP2A,0.32513049,0.726890989,0.417262127,0.347143183,0.286898319,0.299923832
WDR37,0.324397801,0.243803926,0.287428435,0.27624773,0.265619753,0.325185798
ZNF189,0.324385284,0.32863754,0.325752226,0.378894804,0.234154131,0.326964289
ZNF512B,0.324385284,0.321852044,0.507826664,0.51729442,0.345543711,0.576918218
FBXO11,0.324354775,0.354975002,0.372288258,0.34707399,0.166448447,0.20463378
RFWD2,0.323782409,0.459096222,0.290128815,0.276517249,0.131229171,0.286334907
KIAA0319L,0.323408704,0.349293006,0.27059704,0.288444208,0.24582326,0.244787106
NIPBL,0.32287567,0.217232952,0.262148889,0.31911494,0.22978817,0.340157324
RPL13A,0.32280327,0.323297979,0.271460188,0.242221484,0.195143742,0.322316178
MDN1,0.322735542,0.307653283,0.230931284,0.362356692,0.289110903,0.16548324
SIRPA,0.322718341,0.576659744,0.336185571,0.348385787,0.381059819,0.650401027
PHF12,0.322554632,0.288967542,0.336093567,0.334465069,0.497829196,0.719942512
CADPS2,0.322499054,0.257735378,0.174274441,0.229091658,0.20013869,0.132700304
TBC1D1,0.322244993,0.44691073,0.395745209,0.369469071,0.316058477,0.174634704
CLASP2,0.321857217,0.337475915,0.494476992,0.325562724,0.305018213,0.579811184
PABPC1,0.321751284,0.313178679,0.246060405,0.279570822,0.206014964,0.255151195
RASA3,0.321370169,0.4159141,0.369736774,0.327353877,0.35113065,0.25214459
UHRF1BP1,0.321299427,0.174496524,0.257554655,0.235451043,0.26241633,0.463188821
ERO1LB,0.321141159,0.558125091,0.313223294,0.366424069,0.312205507,0.525653854
FOXP1,0.32091361,0.19486575,0.419637147,0.374784023,0.42182697,0.974350769
RASA1,0.320609647,0.267125527,0.239461184,0.316879587,0.222894856,0.336993499
SEC24B,0.320568581,0.243181557,0.233535603,0.370320848,0.36563454,0.907767987
SMCR8,0.320358819,0.224376141,0.304154299,0.285631171,0.377504515,0.538959765
NSF,0.319958521,0.240312266,0.389299673,0.278213487,0.395179298,1.03781812
TNKS,0.319854062,0.27058762,0.251338476,0.267460175,0.215903142,0.456091274
SLC35A4,0.319297507,0.213095505,0.382615196,0.430529698,0.577256719,0.400712189
C10orf46,0.319223745,0.288479325,0.342594879,0.373829639,0.317003345,0.582012193
SLC12A7,0.319203966,0.51141408,0.209276252,0.305360064,0.406583751,0.443015657
VPS13A,0.319165834,0.203840048,0.18994012,0.257040011,0.321326118,0.387205036
XPO6,0.319143865,0.459013048,0.306379296,0.311185121,0.243488142,0.322748851
CUL5,0.319077813,0.268907719,0.341514431,0.457506623,0.407122377,0.412854983
CSRNP2,0.319061387,1.59724316,0.480515736,0.320952358,0.381059819,0.527825449
GBP3,0.318889479,0.348331971,0.24636723,0.594625115,0.638520351,0.674866111
C1orf52,0.31840638,0.445397722,0.424235457,0.457506623,0.510105212,0.799263039
GAS6,0.316985855,0.390456992,0.390629051,0.253460106,0.40020762,0.193355113
PIAS1,0.316862404,0.188702109,0.204476506,0.424074605,0.208618137,0.318083006
DSTYK,0.316713369,0.370388054,0.307150173,0.215297234,0.268179954,0.354343713
PHACTR4,0.316705305,0.179004466,0.25115248,0.398251247,0.339596824,0.217736712
FRYL,0.316123012,0.230740671,0.240721314,0.349660991,0.185982826,0.1308655
RPS6KB1,0.315674405,0.567783794,0.545563612,0.465434872,0.245641867,0.512199582
PRPF4B,0.315603817,0.143618907,0.230960585,0.364647568,0.297194907,0.258649545
SLAIN2,0.315506691,0.276768955,0.308085769,0.344730502,0.380665087,0.618869297
C17orf76-AS1,0.31466147,0.69204958,0.534381395,0.303629064,0.438950605,0.360251852
ARFGEF1,0.314449287,0.390904307,0.222103791,0.325946255,0.28648177,0.381280289
ZBED4,0.314025404,0.303682012,0.301312439,0.242647957,0.262150602,0.353894974
RREB1,0.313824993,0.350352071,0.277883281,0.203932571,0.198036008,0.377978895
PRRC2B,0.313502255,0.454391554,0.245887852,0.260376556,0.285633057,0.142661236
TMEM129,0.313322195,0.459075904,0.358522121,0.453246784,0.810822914,0.749809579
RDH13,0.31321202,0.516503822,0.275990333,0.239707695,0.30577808,0.352673593
RELT,0.31318125,0.275834391,0.340535147,0.364758261,0.597990303,0.602893473
INTS6,0.312725647,0.277580498,0.265804768,0.350400421,0.20728032,0.487659173
NEK7,0.312338232,0.341887687,0.338221211,0.408808439,0.252333631,0.385452828
IQSEC1,0.312293548,0.330146527,0.292977156,0.248086405,0.267176551,0.292768127
CARKD,0.312062745,0.247276704,0.419359188,0.292864936,0.359693416,0.414132416
OPA3,0.311918422,0.249726765,0.33195703,0.449086255,0.463121273,0.957256896
DCAF6,0.31176667,0.322421521,0.18449104,0.287642227,0.2883887,0.447129625
RALGAPA1,0.311719152,0.354074657,0.205738248,0.358586272,0.576517226,3.259991538
STRN,0.311671033,0.416022433,0.352959523,0.280433131,0.207021783,0.502451583
WDR5,0.311660416,0.357308552,0.571905859,0.434349653,0.48497363,0.505490248
VTI1A,0.311391643,0.179404206,0.163674525,0.126592867,0.191895746,0.239102254
ARHGAP6,0.310920443,0.217020329,0.321105735,0.294725588,0.164341171,0.246274145
NADK,0.310867103,0.594114027,0.29194775,0.297398642,0.454534097,0.391436444
SLC25A25,0.310717877,0.439344471,0.346941256,0.31132575,0.203130975,0.063391242
PLEKHM2,0.310561801,0.553448129,0.363052099,0.18924581,0.27050413,0.236359727
CHSY1,0.31021327,0.312810696,0.435857199,0.34157882,0.235867044,0.230004517
EZH1,0.309615491,0.23665017,0.243626514,0.314859162,0.305189653,0.445845677
ZHX2,0.309494559,0.38665669,0.560331818,0.268916106,0.169281001,0.241712162
PIK3R4,0.309357791,0.525842916,0.480212248,0.680200243,0.825742879,0.599146402
KDM4C,0.30916714,0.223787904,0.147870042,0.211602852,0.220276674,0.115310104
TBC1D9,0.308927265,0.381377406,0.627166642,0.39669878,0.303076359,0.79928593
PRDM2,0.308580173,0.295884607,0.266292413,0.266971717,0.305830696,0.470241605
MARK3,0.308408014,0.546556212,0.275778873,0.286933344,0.240994588,0.354170828
KLF13,0.308342919,0.399781694,0.437392571,0.33530476,0.361296587,0.37363431
TTC7A,0.30775387,0.613278384,0.472070064,0.372059815,0.401657647,0.37049039
MED26,0.307465544,0.571462546,0.447863611,0.345602273,0.241492511,0.286505571
USP53,0.307334522,0.270658974,0.233781172,0.352505103,0.366675921,0.259707958
MAVS,0.306440167,0.34360995,0.230071639,0.27828502,0.267468513,0.492569082
IREB2,0.305834615,0.303926172,0.36799303,0.377859721,0.392005985,0.464863455
BIRC2,0.305498593,0.321066809,0.547466361,0.351161258,0.353019416,0.296191596
ERBB2IP,0.305071193,0.213695383,0.237815717,0.340877473,0.285538612,0.447714806
XYLT1,0.305043075,0.364715483,0.277123475,0.119600692,0.230527398,0.24788302
DICER1,0.304787298,0.339339572,0.193307725,0.228993851,0.252155573,0.411341159
RBM18,0.304496392,0.380696799,0.401400847,0.623797457,0.682818001,1.079323211
ATP8A1,0.304459338,0.434106351,0.251213158,0.310768812,0.28756482,0.702071377
AIDA,0.303714045,0.406125179,0.48625192,0.33769824,0.50467102,0.853769663
CREB1,0.303695199,0.14127615,0.362166813,0.415523662,0.421125747,0.538815259
RNF19A,0.303522799,0.1364018,0.106064535,0.266930594,0.151692025,0.512816194
TIA1,0.303140481,0.238030185,0.281643924,0.33933657,0.310727655,0.16575877
DDX55,0.303098956,0.349411799,0.525775523,0.423244012,0.606476447,0.990265754
BMF,0.303082878,0.467273358,0.446907111,0.34925376,0.31187535,0.135105186
TANK,0.302776557,0.572604082,0.229352502,0.428304072,0.34203659,1.3455585
C10orf137,0.302606298,0.368871729,0.465177254,0.437849187,0.457768615,0.60758982
ARID5B,0.302557015,0.206307485,0.340402458,0.357679988,0.219983357,0.317180643
GTPBP2,0.301935085,0.557213391,0.378514911,0.347880435,0.472278772,0.283084284
CBFA2T3,0.301590623,0.295761327,0.357559683,0.259762454,0.128506976,0.27763342
ZBTB11,0.301469161,0.147476976,0.276421602,0.482624634,0.487027391,0.7799871
CHORDC1,0.301144552,0.885273669,0.181831153,0.322493411,0.264791429,0.464726377
TBC1D14,0.301111721,0.22950409,0.431687909,0.31219592,0.20701318,0.494009702
CYTH1,0.30101239,0.31839129,0.351477379,0.325162753,0.33764769,0.277262822
ENTPD4,0.300839132,0.420606209,0.325166341,0.250527691,0.276837798,0.274123566
PSME4,0.300839132,0.241647475,0.254359528,0.271910662,0.282749449,0.419149183
C1GALT1,0.300839131,0.148850507,0.250215478,0.297911289,0.324531366,0.397084342
UBN1,0.300806818,0.411828822,0.375778461,0.274919619,0.474836823,0.158969334
TNFAIP8,0.300149133,0.13689874,0.417751414,0.56515524,0.460724948,1.186998551
AASS,0.299977128,0.612462757,0.496748263,0.236442498,0.251438977,0.345286212
MAN2C1,0.29980532,0.197129287,0.295371189,0.203336277,0.280629953,0.232692882
NAPB,0.299746699,0.229130861,0.070038219,0.201229165,0.299213685,0.196397691
TTC21B,0.29962362,0.284231843,0.377337623,0.340725653,0.384371116,1.31746181
NIPA1,0.299547976,0.318399105,0.237693838,0.270171042,0.330899305,0.173493301
P2RX4,0.29925159,0.385741077,0.86769216,0.872735406,0.795628067,0.689224965
UNK,0.298964744,0.482689073,0.349629353,0.232402137,0.319125254,0.563247842
C7orf43,0.298640692,0.305856565,0.612749364,0.280968741,0.73269417,1.396775626
ENTPD6,0.298410519,0.2998802,0.373825793,0.361123559,0.502472116,0.198695485
ELK1,0.298409552,0.513175018,0.396797955,0.356001938,0.596144508,0.88362175
EHMT1,0.298110874,0.412275978,0.329836894,0.227149151,0.243408558,0.092508019
PRDM4,0.29776534,0.231769596,0.336985062,0.335691976,0.365030443,0.306906791
BRAF,0.297743923,0.457411243,0.408879869,0.318125764,0.170941919,0.281673111
ZFX,0.296470659,0.17432325,0.27175052,0.249718482,0.316490841,0.226948443
ATG7,0.296439764,0.363203214,0.196456462,0.158003055,0.149369284,0.15714897
TAF4,0.296403683,0.385595026,0.380678728,0.287062979,0.226678078,0.291943493
CERK,0.296332132,0.544940351,0.491341979,0.270663478,0.361885236,0.304629819
UBE3C,0.296071311,0.331677379,0.382592666,0.274968447,0.323240243,0.324027223
ATG2B,0.295786157,0.133679679,0.220848967,0.309503953,0.218754543,0.453437477
PTCD3,0.295633552,0.169864627,0.251014994,0.457706669,0.372798053,0.430240919
PURB,0.295390864,0.319817219,0.339376844,0.157450657,0.123051187,0.446240057
KANK1,0.294907092,0.2593324,0.398316887,0.402978217,0.148806899,0.244921399
RALGAPB,0.294761057,0.225151361,0.208234018,0.278368756,0.408663304,0.697661805
KIAA0947,0.294643927,0.385716825,0.275215567,0.224412641,0.188898399,0.237481803
TRPM7,0.294609067,0.2376156,0.239714987,0.276945131,0.309549202,0.280811997
ZMYM6,0.294336144,0.324952679,0.361180081,0.447069209,0.343417288,0.629208184
ME1,0.294314909,0.373371819,0.316745252,0.230201951,0.317842134,0.639662318
CC2D1B,0.294252713,0.538618925,0.349950963,0.37790222,0.587593547,0.424002375
BTBD9,0.294047533,0.174058366,0.172066002,0.147654949,0.068855597,0.140614007
C10orf26,0.293961877,0.453448857,0.414623777,0.305004415,0.38725558,0.889058542
NRF1,0.293804805,0.441515929,0.191618957,0.285306855,0.178882581,0.420955206
RBM15B,0.293652122,0.498035086,0.405590949,0.339826102,0.496743947,0.388189933
ZFAND3,0.293557017,0.417753365,0.223642803,0.18355356,0.137028135,0.270094188
RNF145,0.293339953,0.268649744,0.348068585,0.396676133,0.332268286,0.471149878
SMEK2,0.29330642,0.298596033,0.303921262,0.549375422,0.394449147,0.262035796
NEDD1,0.293165907,0.320903361,0.50383011,0.786003545,0.536668621,1.252351127
RUNX3,0.293005962,0.341047545,0.215890691,0.272861911,0.406956561,0.322982861
ACYP2,0.292888383,0.430614389,0.310945307,0.469347971,0.270780436,0.411559493
RARS2,0.292609066,0.198050597,0.211249094,0.326993106,0.354245943,0.522140125
CDK17,0.292484894,0.401520805,0.476245945,0.460895561,0.300566284,0.351544343
TLK1,0.292273993,0.217691926,0.183671054,0.243295396,0.174532581,0.191451379
HN1L,0.291601408,0.413146701,0.363128648,0.538041497,0.468829063,0.366609024
BTBD7,0.291242631,0.296709488,0.350123573,0.169872414,0.086902182,0.24971919
PBRM1,0.291021132,0.298744567,0.344630051,0.344996553,0.335625971,0.582546193
PPP3CB,0.29081116,0.137194042,0.220623099,0.256530499,0.315437943,0.303310612
MYO7A,0.29081116,0.327789373,0.27052088,0.156553807,0.282014944,0.201735957
CTDNEP1,0.290578325,0.556797656,0.408947939,0.444693422,0.615914847,0.532267843
PAN2,0.290501787,0.31718479,0.167913519,0.186911918,0.190492046,0.391897118
E4F1,0.290309762,0.445744178,0.344944634,0.427824985,0.692435155,0.290510799
EIF4E3,0.289573666,0.408382652,0.1760276,0.234947379,0.391104046,0.832813499
UBP1,0.289154117,0.394225728,0.488087223,0.211875939,0.217475063,0.280408586
PAPD4,0.28849394,0.234759395,0.242362942,0.415275242,0.274497341,0.25519672
TOM1L2,0.288304168,0.23727266,0.162876113,0.161949247,0.151397218,0.227562186
LRIG1,0.288025613,0.33433825,0.303124614,0.234851509,0.240994588,0.511016839
TMEM161B,0.287468503,0.281124521,0.139017674,0.311104503,0.398768024,0.429357872
PHTF2,0.286700755,0.170718741,0.448840312,0.415144898,0.504407278,0.734384107
REPIN1,0.286552831,0.364146812,0.302038463,0.237801964,0.325162049,0.345008394
TBPL1,0.286371295,0.769791499,0.293470474,0.651212063,0.467043776,0.543307968
